date,feature_index,NO2
2024-02-26T00:00:00.000Z,0,3.572444256860763E-5
2024-08-15T00:00:00.000Z,0,2.224749914603308E-5
2024-08-13T00:00:00.000Z,0,4.0049901144811884E-5
2024-08-12T00:00:00.000Z,0,
2024-08-10T00:00:00.000Z,0,7.470362106687389E-6
2024-08-16T00:00:00.000Z,0,1.9465653167571872E-5
2024-08-11T00:00:00.000Z,0,
2024-08-09T00:00:00.000Z,0,
2024-08-14T00:00:00.000Z,0,2.2164014808367938E-5
2025-10-18T00:00:00.000Z,0,
2025-10-16T00:00:00.000Z,0,
2025-10-15T00:00:00.000Z,0,
2025-10-17T00:00:00.000Z,0,
2023-08-01T00:00:00.000Z,0,
2023-08-04T00:00:00.000Z,0,6.329757979983697E-6
2023-08-02T00:00:00.000Z,0,
2023-07-31T00:00:00.000Z,0,1.307888396695489E-5
2023-08-05T00:00:00.000Z,0,2.9521106625907123E-5
2023-08-03T00:00:00.000Z,0,-3.714602883064799E-7
2023-07-30T00:00:00.000Z,0,2.1032758013461716E-5
2023-08-06T00:00:00.000Z,0,
2023-09-09T00:00:00.000Z,0,1.369368146697525E-5
2023-09-10T00:00:00.000Z,0,1.1539396837179083E-5
2023-09-14T00:00:00.000Z,0,
2023-09-08T00:00:00.000Z,0,2.708613101276569E-5
2023-09-13T00:00:00.000Z,0,
2023-09-11T00:00:00.000Z,0,6.37214834569022E-5
2023-09-12T00:00:00.000Z,0,4.0488754166290164E-5
2023-09-15T00:00:00.000Z,0,5.558772954827873E-6
2023-11-02T00:00:00.000Z,0,3.887923958245665E-5
2023-11-01T00:00:00.000Z,0,2.7385611247154884E-5
2023-10-28T00:00:00.000Z,0,
2023-10-26T00:00:00.000Z,0,6.093172123655677E-5
2023-10-31T00:00:00.000Z,0,
2023-10-27T00:00:00.000Z,0,4.367701694718562E-5
2023-10-29T00:00:00.000Z,0,5.209596929489635E-5
2023-10-30T00:00:00.000Z,0,5.4941836424404755E-5
2023-12-06T00:00:00.000Z,0,3.567794192349538E-5
2023-12-10T00:00:00.000Z,0,
2023-12-11T00:00:00.000Z,0,2.867664625227917E-5
2023-12-09T00:00:00.000Z,0,
2023-12-05T00:00:00.000Z,0,
2023-12-08T00:00:00.000Z,0,
2023-12-07T00:00:00.000Z,0,1.2722017709165812E-4
2023-12-12T00:00:00.000Z,0,4.986273415852338E-5
2024-07-25T00:00:00.000Z,0,3.4998112823814154E-5
2024-07-27T00:00:00.000Z,0,
2024-07-30T00:00:00.000Z,0,
2024-07-24T00:00:00.000Z,0,2.936756754934322E-5
2024-07-26T00:00:00.000Z,0,8.948702088673599E-6
2024-07-31T00:00:00.000Z,0,1.284663267142605E-5
2024-07-29T00:00:00.000Z,0,2.4880055207177065E-5
2024-07-28T00:00:00.000Z,0,3.220731014152989E-5
2024-09-11T00:00:00.000Z,0,3.9968726923689246E-5
